A,2,13,3489
A,2,14,-7120
A,2,15,-1197
A,2,16,2894
A,2,17,3822
A,2,18,6874
A,2,19,-4869
A,2,20,-9218
A,2,21,-8094
A,2,22,6103
A,2,23,-2363
A,2,24,5126
A,2,25,-2864
A,2,26,-8795
A,2,27,3269
A,2,28,2592
A,2,29,3430
A,2,30,-2252
A,2,31,4116
A,2,32,9301
A,2,33,5537
A,2,34,-2847
A,2,35,5815
A,2,36,8259
A,2,37,4696
A,2,38,-7854
A,2,39,-4952
A,2,40,1715
A,2,41,-9418
A,2,42,-4428
A,2,43,-6338
A,2,44,3655
A,2,45,-2265
A,2,46,7294
A,2,47,-6064
A,2,48,-6770
A,2,49,-619
A,2,50,-2838
A,2,51,6591
A,2,52,2301
A,2,53,457
A,2,54,-3312
A,2,55,-6887
A,2,56,3366
A,2,57,-9673
A,2,58,9840
A,2,59,-7417
A,2,60,-2222
A,2,61,7437
A,2,62,-8101
A,2,63,-5598
A,2,64,7810
A,2,65,-6961
A,2,66,-6576
A,2,67,287
A,2,68,-2732
A,2,69,-5212
A,2,70,-2713
A,2,71,-92
A,2,72,-1461
A,2,73,3026
A,2,74,-2129
A,2,75,5299
A,2,76,-8434
A,2,77,-2091
A,2,78,4165
A,2,79,-8406
A,2,80,-3757
A,2,81,2664
A,2,82,8438
A,2,83,5323
A,2,84,-5222
A,2,85,-5142
A,2,86,4881
A,2,87,-2879
A,2,88,7989
A,2,89,5812
A,2,90,-148
A,2,91,-2519
A,2,92,-2637
A,2,93,-8893
A,2,94,2795
A,2,95,7600
A,2,96,275
A,2,97,-7368
A,2,98,-7031
A,2,99,-1564
A,2,100,-1637
A,2,101,-9158
A,2,102,-6858
A,2,103,-86
A,2,104,-9204
A,2,105,-9282
A,2,106,745
A,2,107,-5565
A,2,108,2211
A,2,109,-532
A,2,110,4546
A,2,111,6762
A,2,112,-7161
A,2,113,-5090
A,2,114,7447
A,2,115,7421
A,2,116,6277
A,2,117,-4391
A,2,118,5660
A,2,119,-786
A,2,120,6039
A,2,121,4586
A,2,122,3676
A,2,123,-9567
A,2,124,4296
A,2,125,-448
A,2,126,2196
A,2,127,-9774
A,2,128,-453
A,2,129,5893
A,3,0,-4550
A,3,1,9420
A,3,2,-8139
A,3,3,-8477
A,3,4,5357
A,3,5,-7856
A,3,6,-2051
A,3,7,1495
A,3,8,4872
A,3,9,7002
A,3,10,-5670
A,3,11,110
A,3,12,-3908
A,3,13,1483
A,3,14,6104
A,3,15,-3580
A,3,16,-9999
A,3,17,193
A,3,18,4820
A,3,19,-3847
A,3,20,-5843
A,3,21,9937
A,3,22,-1313
A,3,23,-8918
A,3,24,-11
A,3,25,-3507
A,3,26,-2384
A,3,27,4166
A,3,28,6536
A,3,29,8422
A,3,30,5152
A,3,31,-1162
A,3,32,-3751
A,3,33,2087
A,3,34,-2029
A,3,35,351
A,3,36,-7675
A,3,37,-4384
A,3,38,9499
A,3,39,6628
A,3,40,2045
A,3,41,9053
A,3,42,2102
A,3,43,1606
A,3,44,-6626
A,3,45,-80
A,3,46,-7448
A,3,47,-806
A,3,48,6304
A,3,49,6190
A,3,50,8279
A,3,51,3559
A,3,52,4670
A,3,53,-6955
A,3,54,-9543
A,3,55,-9252
A,3,56,6313
A,3,57,-5890
A,3,58,-231
A,3,59,2250
A,3,60,8623
A,3,61,6261
A,3,62,5015
A,3,63,-8567
A,3,64,9075
A,3,65,-8519
A,3,66,7325
A,3,67,-1436
A,3,68,4163
A,3,69,87
A,3,70,2020
A,3,71,-2894
A,3,72,8146
A,3,73,6515
A,3,74,1261
A,3,75,8078
A,3,76,2102
A,3,77,-7464
A,3,78,4984
A,3,79,-3522
A,3,80,4434
A,3,81,5479
A,3,82,-8880
A,3,83,-2695
A,3,84,-4339
A,3,85,4522
A,3,86,-4992
A,3,87,-6891
A,3,88,-2492
A,3,89,-3055
A,3,90,2034
A,3,91,-8270
A,3,92,7056
A,3,93,-4756
A,3,94,-1578
A,3,95,-6773
A,3,96,-9233
A,3,97,6055
A,3,98,-260
A,3,99,5701
A,3,100,-8822
A,3,101,2856
A,3,102,4704
A,3,103,4136
A,3,104,-2885
A,3,105,6182
A,3,106,7008
A,3,107,7441
A,3,108,-8084
A,3,109,9140
A,3,110,-7254
A,3,111,-9940
A,3,112,-1801
A,3,113,-1108
A,3,114,-7815
A,3,115,5681
A,3,116,6781
A,3,117,-853
A,3,118,2876
A,3,119,-4094
A,3,120,-4340
A,3,121,-9548
A,3,122,15
A,3,123,-2808
A,3,124,4201
A,3,125,771
A,3,126,3509
A,3,127,3856
A,3,128,-3331
A,3,129,5139
A,4,0,-5706
A,4,1,297
A,4,2,-8615
A,4,3,-7681
A,4,4,-7098
A,4,5,8862
A,4,6,-6307
A,4,7,-3993
A,4,8,2813
A,4,9,5584
A,4,10,-7199
A,4,11,-561
A,4,12,-6437
A,4,13,-9054
A,4,14,5977
A,4,15,1149
A,4,16,6514
A,4,17,61
A,4,18,8572
A,4,19,2878
A,4,20,-1919
A,4,21,-1538
A,4,22,-885
A,4,23,-8277
A,4,24,-4359
A,4,25,-1910
A,4,26,4777
A,4,27,3373
A,4,28,-8174
A,4,29,-6569
A,4,30,-9446
A,4,31,-8585
A,4,32,9261
A,4,33,-8565
A,4,34,1551
A,4,35,-7941
A,4,36,-9867
A,4,37,-905
A,4,38,-7174
A,4,39,5054
A,4,40,-5718
A,4,41,-7283
A,4,42,5502
A,4,43,-2563
A,4,44,-3328
A,4,45,-4549
A,4,46,-6073
A,4,47,9065
A,4,48,-9831
A,4,49,-4229
A,4,50,2397
A,4,51,3557
A,4,52,9770
A,4,53,-9688
A,4,54,5945
A,4,55,-6449
A,4,56,-2985
A,4,57,590
A,4,58,-4335
A,4,59,-7174
A,4,60,-188
A,4,61,5971
A,4,62,-4374
A,4,63,-2932
A,4,64,6916
A,4,65,1314
A,4,66,5465
A,4,67,-4942
A,4,68,-6633
A,4,69,3409
A,4,70,9383
A,4,71,9628
A,4,72,-9509
A,4,73,4860
A,4,74,3208
A,4,75,-3588
A,4,76,3055
A,4,77,6387
A,4,78,3332
A,4,79,-9491
A,4,80,7453
A,4,81,-2861
A,4,82,-2023
A,4,83,7461
A,4,84,7244
A,4,85,-9139
A,4,86,-4158
A,4,87,-6863
A,4,88,5584
A,4,89,8775
A,4,90,-6665
A,4,91,2581
A,4,92,-2800
A,4,93,-6731
A,4,94,-8024
A,4,95,-7163
A,4,96,1948
A,4,97,9310
A,4,98,-5114
A,4,99,7661
A,4,100,-553
A,4,101,-3392
A,4,102,4277
A,4,103,-1597
A,4,104,-7499
A,4,105,367
A,4,106,-1717
A,4,107,7560
A,4,108,-7154
A,4,109,-9879
A,4,110,-1132
A,4,111,1539
A,4,112,-3118
A,4,113,9938
A,4,114,5313
A,4,115,769
A,4,116,-4591
A,4,117,-2664
A,4,118,-201
A,4,119,-1779
A,4,120,9793
A,4,121,-1044
A,4,122,-6174
A,4,123,-9695
A,4,124,4779
A,4,125,-340
A,4,126,3515
A,4,127,-4202
A,4,128,8177
A,4,129,8913
A,5,0,-6802
A,5,1,-8836
A,5,2,-9085
A,5,3,-6275
A,5,4,-3824
A,5,5,-385
A,5,6,8647
A,5,7,8503
A,5,8,8137
A,5,9,-1970
A,5,10,-828
A,5,11,-5720
A,5,12,-3940
A,5,13,-4476
A,5,14,-548
A,5,15,5704
A,5,16,-1847
A,5,17,9396
A,5,18,-4731
A,5,19,7420
A,5,20,4182
A,5,21,-7133
A,5,22,1868
A,5,23,1145
A,5,24,-2755
A,5,25,-6540
A,5,26,8224
A,5,27,-9814
A,5,28,-1706
A,5,29,-5771
A,5,30,5261
A,5,31,-663
A,5,32,-6241
A,5,33,945
A,5,34,4198
A,5,35,-5284
A,5,36,-5467
A,5,37,8620
A,5,38,7938
A,5,39,-5751
A,5,40,-1871
A,5,41,1407
A,5,42,8375
A,5,43,3430
A,5,44,894
A,5,45,-7704
A,5,46,-3958
A,5,47,209
A,5,48,-2888
A,5,49,7626
A,5,50,-3511
A,5,51,-7992
A,5,52,-8435
A,5,53,8357
A,5,54,6472
A,5,55,3412
A,5,56,-7121
A,5,57,-1588
A,5,58,6165
A,5,59,8653
A,5,60,-1842
A,5,61,6252
A,5,62,-368
A,5,63,5160
A,5,64,8734
A,5,65,8618
A,5,66,-9592
A,5,67,999
A,5,68,-2386
A,5,69,-1325
A,5,70,2703
A,5,71,48
A,5,72,1397
A,5,73,3980
A,5,74,5650
A,5,75,5982
A,5,76,4697
A,5,77,6126
A,5,78,3484
A,5,79,9786
A,5,80,2483
A,5,81,7832
A,5,82,6761
A,5,83,-9909
A,5,84,-4261
A,5,85,-3157
A,5,86,-1136
A,5,87,6726
A,5,88,9339
A,5,89,-2935
A,5,90,-4463
A,5,91,-6972
A,5,92,6901
A,5,93,3363
A,5,94,8048
A,5,95,-1990
A,5,96,7709
A,5,97,3
A,5,98,7945
A,5,99,-6994
A,5,100,7328
A,5,101,-5104
A,5,102,4464
A,5,103,3450
A,5,104,-3554
A,5,105,-8317
A,5,106,5178
A,5,107,-2756
A,5,108,-7629
A,5,109,-21
A,5,110,-4684
A,5,111,-7555
A,5,112,8104
A,5,113,-5701
A,5,114,98
A,5,115,1111
A,5,116,-4718
A,5,117,7096
A,5,118,5580
A,5,119,-570
A,5,120,-7376
A,5,121,-677
A,5,122,7355
A,5,123,-1577
A,5,124,9894
A,5,125,-440
A,5,126,-4803
A,5,127,3306
A,5,128,-6620
A,5,129,1445
A,6,0,-1954
A,6,1,9230
A,6,2,2813
A,6,3,-8757
A,6,4,-5770
A,6,5,3301
A,6,6,9567
A,6,7,-6116
A,6,8,-6527
A,6,9,9519
A,6,10,-4663
A,6,11,2488
A,6,12,-7435
A,6,13,-3533
A,6,14,9638
A,6,15,9545
A,6,16,4777
A,6,17,2579
A,6,18,6321
A,6,19,4294
A,6,20,9532
A,6,21,-5932
A,6,22,-3046
A,6,23,-8653
A,6,24,-9935
A,6,25,-3758
A,6,26,6795
A,6,27,-2358
A,6,28,4315
A,6,29,6148
A,6,30,2918
A,6,31,7944
A,6,32,8981
A,6,33,2852
A,6,34,4750
A,6,35,-6854
A,6,36,1611
A,6,37,1260
A,6,38,-8188
A,6,39,-7697
A,6,40,6048
A,6,41,6784
A,6,42,3975
A,6,43,-5169
A,6,44,-8301
A,6,45,3662
A,6,46,4886
A,6,47,-7000
A,6,48,-8767
A,6,49,4657
A,6,50,-7898
A,6,51,-1906
A,6,52,1419
A,6,53,9011
A,6,54,7807
A,6,55,7336
A,6,56,-1219
A,6,57,6152
A,6,58,-870
A,6,59,4627
A,6,60,-4388
A,6,61,4053
A,6,62,-8635
A,6,63,9549
A,6,64,-8105
A,6,65,2319
A,6,66,8101
A,6,67,-1861
A,6,68,6959
A,6,69,1148
A,6,70,-9717
A,6,71,-1238
A,6,72,615
A,6,73,-4184
A,6,74,-5672
A,6,75,-5335
A,6,76,8517
A,6,77,3073
A,6,78,-7919
A,6,79,2711
A,6,80,844
A,6,81,-2582
A,6,82,-2071
A,6,83,-8769
A,6,84,7
A,6,85,-3596
A,6,86,6231
A,6,87,2146
A,6,88,-6733
A,6,89,5287
A,6,90,-2489
A,6,91,-3049
A,6,92,7179
A,6,93,1855
A,6,94,-3419
A,6,95,7761
A,6,96,6828
A,6,97,2247
A,6,98,5299
A,6,99,5751
A,6,100,5097
A,6,101,1175
A,6,102,5490
A,6,103,-3382
A,6,104,9054
A,6,105,4713
A,6,106,-9855
A,6,107,-8582
A,6,108,8278
A,6,109,-1375
A,6,110,-705
A,6,111,-1546
A,6,112,4120
A,6,113,-1256
A,6,114,-8681
A,6,115,8476
A,6,116,-3810
A,6,117,4560
A,6,118,247
A,6,119,5825
A,6,120,-5608
A,6,121,6980
A,6,122,78
A,6,123,5420
A,6,124,9806
A,6,125,-5201
A,6,126,-2311
A,6,127,5352
A,6,128,-5926
A,6,129,6180
A,7,0,-3832
A,7,1,-3778
A,7,2,6762
A,7,3,7950
A,7,4,-1122
A,7,5,-2509
A,7,6,-5254
A,7,7,-671
A,7,8,-11
A,7,9,6990
A,7,10,-3106
A,7,11,5906
A,7,12,8851
A,7,13,9134
A,7,14,8919
A,7,15,-4303
A,7,16,4746
A,7,17,6365
A,7,18,-439
A,7,19,5570
A,7,20,-1682
A,7,21,3317
A,7,22,-3165
A,7,23,3059
A,7,24,7074
A,7,25,532
A,7,26,-5879
A,7,27,6892
A,7,28,-8419
A,7,29,5245
A,7,30,-4590
A,7,31,-7736
A,7,32,110
A,7,33,-1239
A,7,34,9388
A,7,35,9496
A,7,36,-1645
A,7,37,-2772
A,7,38,-4900
A,7,39,-9834
A,7,40,840
A,7,41,4101
A,7,42,-2759
A,7,43,-803
A,7,44,3854
A,7,45,-6794
A,7,46,7888
A,7,47,-834
A,7,48,3633
A,7,49,3834
A,7,50,-9813
A,7,51,-9864
A,7,52,112
A,7,53,-2642
A,7,54,3288
A,7,55,-8357
A,7,56,-570
A,7,57,1784
A,7,58,-7573
A,7,59,4255
A,7,60,-4545
A,7,61,6144
A,7,62,5026
A,7,63,-3475
A,7,64,-3776
A,7,65,9112
A,7,66,-3003
A,7,67,3992
A,7,68,-7493
A,7,69,5149
A,7,70,7359
A,7,71,8455
A,7,72,4931
A,7,73,-1651
A,7,74,4133
A,7,75,-8886
A,7,76,-7950
A,7,77,-7205
A,7,78,-1911
A,7,79,4217
A,7,80,-2296
A,7,81,940
A,7,82,-5354
A,7,83,8634
A,7,84,-4295
A,7,85,7372
A,7,86,-6783
A,7,87,-9849
A,7,88,-6233
A,7,89,4010
A,7,90,-541
A,7,91,-2985
A,7,92,-4478
A,7,93,-3630
A,7,94,-1944
A,7,95,5002
A,7,96,8939
A,7,97,5413
A,7,98,173
A,7,99,-1142
A,7,100,-1639
A,7,101,-8489
A,7,102,-2014
A,7,103,4741
A,7,104,-4756
A,7,105,-4693
A,7,106,8193
A,7,107,-9231
A,7,108,9571
A,7,109,-3975
A,7,110,-1501
A,7,111,-5349
A,7,112,-8580
A,7,113,7443
A,7,114,-6875
A,7,115,171
A,7,116,7412
A,7,117,1453
A,7,118,1438
A,7,119,6573
A,7,120,7714
A,7,121,-1678
A,7,122,4402
A,7,123,-1948
A,7,124,1405
A,7,125,5663
A,7,126,5045
A,7,127,-2317
A,7,128,-4900
A,7,129,-8720
A,8,0,-6375
A,8,1,4628
A,8,2,-5354
A,8,3,344
A,8,4,-8974
A,8,5,-9114
A,8,6,-8224
A,8,7,4646
A,8,8,7693
A,8,9,4038
A,8,10,-5129
A,8,11,8458
A,8,12,-9046
A,8,13,6782
A,8,14,-5999
A,8,15,6270
A,8,16,-5610
A,8,17,-6169
A,8,18,-5268
A,8,19,-4669
A,8,20,8455
A,8,21,8052
A,8,22,9613
A,8,23,5888
A,8,24,4003
A,8,25,9639
A,8,26,4997
A,8,27,-7612
A,8,28,5803
A,8,29,4170
A,8,30,-324
A,8,31,6734
A,8,32,-8853
A,8,33,7130
A,8,34,-2053
A,8,35,7181
A,8,36,-9722
A,8,37,-1706
A,8,38,-3395
A,8,39,-1869
A,8,40,-560
A,8,41,7740
A,8,42,-2932
A,8,43,-6858
A,8,44,-8088
A,8,45,9059
A,8,46,-4634
A,8,47,-2352
A,8,48,4777
A,8,49,-8463
A,8,50,-7643
A,8,51,-8297
A,8,52,9244
A,8,53,2098
A,8,54,-8736
A,8,55,-7982
A,8,56,-4819
A,8,57,7049
A,8,58,305
A,8,59,-2161
A,8,60,526
A,8,61,4147
A,8,62,398
A,8,63,-3674
A,8,64,5353
A,8,65,25
A,8,66,965
A,8,67,-6353
A,8,68,9466
A,8,69,-2197
A,8,70,-550
A,8,71,-3913
A,8,72,5243
A,8,73,-1598
A,8,74,-461
A,8,75,-9821
A,8,76,-3962
A,8,77,-6595
A,8,78,6951
A,8,79,2021
A,8,80,9272
A,8,81,-8481
A,8,82,-8554
A,8,83,7106
A,8,84,-9768
A,8,85,-896
A,8,86,-6959
A,8,87,3156
A,8,88,8824
A,8,89,-3993
A,8,90,9797
A,8,91,-511
A,8,92,-6386
A,8,93,9286
A,8,94,-4220
A,8,95,7588
A,8,96,9400
A,8,97,440
A,8,98,-9009
A,8,99,8309
A,8,100,5953
A,8,101,3309
A,8,102,6211
A,8,103,2443
A,8,104,3549
A,8,105,-1833
A,8,106,7459
A,8,107,8816
A,8,108,-9339
A,8,109,-5200
A,8,110,-1547
A,8,111,9822
A,8,112,-4635
A,8,113,-5096
A,8,114,983
A,8,115,-7199
A,8,116,-323
A,8,117,-2027
A,8,118,-4343
A,8,119,-4110
A,8,120,-3365
A,8,121,-8168
A,8,122,839
A,8,123,1072
A,8,124,-8392
A,8,125,-7241
A,8,126,655
A,8,127,8002
A,8,128,3655
A,8,129,-5047
A,9,0,-3905
A,9,1,7167
A,9,2,-783
A,9,3,-4367
A,9,4,-6914
A,9,5,-5628
A,9,6,3
A,9,7,-9728
A,9,8,-3011
A,9,9,-8541
A,9,10,2541
A,9,11,8312
A,9,12,-9366
A,9,13,-3631
A,9,14,4404
A,9,15,-6148
A,9,16,6548
A,9,17,7530
A,9,18,4582
A,9,19,-2008
A,9,20,-4892
A,9,21,-8040
A,9,22,2601
A,9,23,6873
A,9,24,5790
A,9,25,-3081
A,9,26,-4696
A,9,27,8973
A,9,28,-1142
A,9,29,-4983
A,9,30,-1944
A,9,31,7081
A,9,32,2767
A,9,33,992
A,9,34,-6904
A,9,35,2214
A,9,36,-1402
A,9,37,3704
A,9,38,-2896
A,9,39,7585
A,9,40,8328
A,9,41,7192
A,9,42,9348
A,9,43,3844
A,9,44,-8037
A,9,45,9988
A,9,46,3705
A,9,47,8525
A,9,48,6853
A,9,49,-3781
A,9,50,-9689
A,9,51,7217
A,9,52,-1450
A,9,53,-7323
A,9,54,-6408
A,9,55,-3200
A,9,56,5182
A,9,57,-2238
A,9,58,-9779
A,9,59,-24
A,9,60,4418
A,9,61,7797
A,9,62,-5659
A,9,63,-479
A,9,64,3018
A,9,65,5984
A,9,66,6484
A,9,67,-8683
A,9,68,-5605
A,9,69,3508
A,9,70,4137
A,9,71,1807
A,9,72,-6824
A,9,73,-4009
A,9,74,-703
A,9,75,3677
A,9,76,3256
A,9,77,-4110
A,9,78,-68
A,9,79,-7564
A,9,80,3749
A,9,81,4642
A,9,82,-5952
A,9,83,5984
A,9,84,-7724
A,9,85,-2235
A,9,86,2141
A,9,87,8682
A,9,88,-7095
A,9,89,-297
A,9,90,9128
A,9,91,5071
A,9,92,6135
A,9,93,3574
A,9,94,-2172
A,9,95,484
A,9,96,8196
A,9,97,5360
A,9,98,4271
A,9,99,340
A,9,100,-2422
A,9,101,-8234
A,9,102,-3415
A,9,103,9955
A,9,104,164
A,9,105,-8319
A,9,106,-3061
A,9,107,-5392
A,9,108,-5592
A,9,109,634
A,9,110,-1459
A,9,111,-6945
A,9,112,1336
A,9,113,-8845
A,9,114,7432
A,9,115,-9370
A,9,116,-8771
A,9,117,-8576
A,9,118,-798
A,9,119,-1800
A,9,120,3520
A,9,121,-2115
A,9,122,-8706
A,9,123,-6998
A,9,124,3262
A,9,125,-8097
A,9,126,8701
A,9,127,9457
A,9,128,4872
A,9,129,5068
A,10,0,1397
A,10,1,-6848
A,10,2,5312
A,10,3,1799
A,10,4,9158
A,10,5,-6938
A,10,6,6926
A,10,7,-4256
A,10,8,-7548
A,10,9,6692
A,10,10,-357
A,10,11,-6603
A,10,12,2340
A,10,13,-1596
A,10,14,-2298
A,10,15,4843
A,10,16,6184
A,10,17,-5559
A,10,18,-4850
A,10,19,7915
A,10,20,-1779
A,10,21,3213
A,10,22,4174
A,10,23,5643
A,10,24,6832
A,10,25,-5316
A,10,26,-4682
A,10,27,3240
A,10,28,5998
A,10,29,1749
A,10,30,-2540
A,10,31,2292
A,10,32,3417
A,10,33,7368
A,10,34,7060
A,10,35,-5098
A,10,36,-9974
A,10,37,122
A,10,38,5167
A,10,39,3738
A,10,40,-2980
A,10,41,-6814
A,10,42,5035
A,10,43,-7171
A,10,44,-5461
A,10,45,7768
A,10,46,-7510
A,10,47,4290
A,10,48,-574
A,10,49,1499
A,10,50,-5749
A,10,51,-3984
A,10,52,3671
A,10,53,1278
A,10,54,8332
A,10,55,3594
A,10,56,-454
A,10,57,-7639
A,10,58,-2741
A,10,59,-803
A,10,60,8763
A,10,61,5296
A,10,62,4789
A,10,63,6985
A,10,64,-8213
A,10,65,7501
A,10,66,-7086
A,10,67,-3811
A,10,68,-2979
A,10,69,-5628
A,10,70,4135
A,10,71,-8699
A,10,72,-6888
A,10,73,4217
A,10,74,-5648
A,10,75,3198
A,10,76,-5978
A,10,77,-8803
A,10,78,2599
A,10,79,-1496
A,10,80,1836
A,10,81,2775
A,10,82,-5872
A,10,83,1367
A,10,84,1710
A,10,85,-305
A,10,86,-8618
A,10,87,-9737
A,10,88,-1562
A,10,89,-8233
A,10,90,-2944
A,10,91,251
A,10,92,5597
A,10,93,679
A,10,94,-3588
A,10,95,9658
A,10,96,9279
A,10,97,-1616
A,10,98,-1904
A,10,99,5078
A,10,100,-1423
A,10,101,-2285
A,10,102,2397
A,10,103,1899
A,10,104,-4239
A,10,105,-9097
A,10,106,5484
A,10,107,3854
A,10,108,-3380
A,10,109,7542
A,10,110,2176
A,10,111,409
A,10,112,6872
A,10,113,-5958
A,10,114,6300
A,10,115,-5140
A,10,116,9633
A,10,117,4802
A,10,118,6907
A,10,119,-2510
A,10,120,-954
A,10,121,7490
A,10,122,3824
A,10,123,-2657
A,10,124,3245
A,10,125,-894
A,10,126,2135
A,10,127,5502
A,10,128,6981
A,10,129,-3470
A,11,0,6870
A,11,1,3989
A,11,2,-5266
A,11,3,1804
A,11,4,-8218
A,11,5,-5989
A,11,6,8548
A,11,7,-5356
A,11,8,5088
A,11,9,-1125
A,11,10,-4353
A,11,11,1202
A,11,12,-6465
A,11,13,7951
A,11,14,9075
A,11,15,6098
A,11,16,-5294
A,11,17,8747
A,11,18,5763
A,11,19,5981
A,11,20,-2524
A,11,21,81
A,11,22,-8339
A,11,23,-1624
A,11,24,9616
A,11,25,-5670
A,11,26,1477
A,11,27,5320
A,11,28,-7505
A,11,29,-7281
A,11,30,5436
A,11,31,-2393
A,11,32,-2209
A,11,33,8447
A,11,34,3758
A,11,35,-243
A,11,36,7311
A,11,37,-7835
A,11,38,-59
A,11,39,7655
A,11,40,4417
A,11,41,3899
A,11,42,-5471
A,11,43,5684
A,11,44,5521
A,11,45,4724
A,11,46,9867
A,11,47,-5441
A,11,48,-8481
A,11,49,7047
A,11,50,7718
A,11,51,1699
A,11,52,-8653
A,11,53,-7492
A,11,54,-6267
A,11,55,-5373
A,11,56,-638
A,11,57,7394
